t,state
61729,1.97626e-323
61730,1.97626e-323
61731,1.97626e-323
61732,1.97626e-323
61733,1.97626e-323
61734,1.97626e-323
61735,1.97626e-323
61736,1.97626e-323
61737,1.97626e-323
61738,1.97626e-323
61739,1.97626e-323
61740,1.97626e-323
61741,1.97626e-323
61742,1.97626e-323
61743,1.97626e-323
61744,1.97626e-323
61745,1.97626e-323
61746,1.97626e-323
61747,1.97626e-323
61748,1.97626e-323
61749,1.97626e-323
61750,1.97626e-323
61751,1.97626e-323
61752,1.97626e-323
61753,1.97626e-323
61754,1.97626e-323
61755,1.97626e-323
61756,1.97626e-323
61757,1.97626e-323
61758,1.97626e-323
61759,1.97626e-323
61760,1.97626e-323
61761,1.97626e-323
61762,1.97626e-323
61763,1.97626e-323
61764,1.97626e-323
61765,1.97626e-323
61766,1.97626e-323
61767,1.97626e-323
61768,1.97626e-323
61769,1.97626e-323
61770,1.97626e-323
61771,1.97626e-323
61772,1.97626e-323
61773,1.97626e-323
61774,1.97626e-323
61775,1.97626e-323
61776,1.97626e-323
61777,1.97626e-323
61778,1.97626e-323
61779,1.97626e-323
61780,1.97626e-323
61781,1.97626e-323
61782,1.97626e-323
61783,1.97626e-323
61784,1.97626e-323
61785,1.97626e-323
61786,1.97626e-323
61787,1.97626e-323
61788,1.97626e-323
61789,1.97626e-323
61790,1.97626e-323
61791,1.97626e-323
61792,1.97626e-323
61793,1.97626e-323
61794,1.97626e-323
61795,1.97626e-323
61796,1.97626e-323
61797,1.97626e-323
61798,1.97626e-323
61799,1.97626e-323
61800,1.97626e-323
61801,1.97626e-323
61802,1.97626e-323
61803,1.97626e-323
61804,1.97626e-323
61805,1.97626e-323
61806,1.97626e-323
61807,1.97626e-323
61808,1.97626e-323
61809,1.97626e-323
61810,1.97626e-323
61811,1.97626e-323
61812,1.97626e-323
61813,1.97626e-323
61814,1.97626e-323
61815,1.97626e-323
61816,1.97626e-323
61817,1.97626e-323
61818,1.97626e-323
61819,1.97626e-323
61820,1.97626e-323
61821,1.97626e-323
61822,1.97626e-323
61823,1.97626e-323
61824,1.97626e-323
61825,1.97626e-323
61826,1.97626e-323
61827,1.97626e-323
61828,1.97626e-323
61829,1.97626e-323
61830,1.97626e-323
61831,1.97626e-323
61832,1.97626e-323
61833,1.97626e-323
61834,1.97626e-323
61835,1.97626e-323
61836,1.97626e-323
61837,1.97626e-323
61838,1.97626e-323
61839,1.97626e-323
61840,1.97626e-323
61841,1.97626e-323
61842,1.97626e-323
61843,1.97626e-323
61844,1.97626e-323
61845,1.97626e-323
61846,1.97626e-323
61847,1.97626e-323
61848,1.97626e-323
61849,1.97626e-323
61850,1.97626e-323
61851,1.97626e-323
61852,1.97626e-323
61853,1.97626e-323
61854,1.97626e-323
61855,1.97626e-323
61856,1.97626e-323
61857,1.97626e-323
61858,1.97626e-323
61859,1.97626e-323
61860,1.97626e-323
61861,1.97626e-323
61862,1.97626e-323
61863,1.97626e-323
61864,1.97626e-323
61865,1.97626e-323
61866,1.97626e-323
61867,1.97626e-323
61868,1.97626e-323
61869,1.97626e-323
61870,1.97626e-323
61871,1.97626e-323
61872,1.97626e-323
61873,1.97626e-323
61874,1.97626e-323
61875,1.97626e-323
61876,1.97626e-323
61877,1.97626e-323
61878,1.97626e-323
61879,1.97626e-323
61880,1.97626e-323
61881,1.97626e-323
61882,1.97626e-323
61883,1.97626e-323
61884,1.97626e-323
61885,1.97626e-323
61886,1.97626e-323
61887,1.97626e-323
61888,1.97626e-323
61889,1.97626e-323
61890,1.97626e-323
61891,1.97626e-323
61892,1.97626e-323
61893,1.97626e-323
61894,1.97626e-323
61895,1.97626e-323
61896,1.97626e-323
61897,1.97626e-323
61898,1.97626e-323
61899,1.97626e-323
61900,1.97626e-323
61901,1.97626e-323
61902,1.97626e-323
61903,1.97626e-323
61904,1.97626e-323
61905,1.97626e-323
61906,1.97626e-323
61907,1.97626e-323
61908,1.97626e-323
61909,1.97626e-323
61910,1.97626e-323
61911,1.97626e-323
61912,1.97626e-323
61913,1.97626e-323
61914,1.97626e-323
61915,1.97626e-323
61916,1.97626e-323
61917,1.97626e-323
61918,1.97626e-323
61919,1.97626e-323
61920,1.97626e-323
61921,1.97626e-323
61922,1.97626e-323
61923,1.97626e-323
61924,1.97626e-323
61925,1.97626e-323
61926,1.97626e-323
61927,1.97626e-323
61928,1.97626e-323
61929,1.97626e-323
61930,1.97626e-323
61931,1.97626e-323
61932,1.97626e-323
61933,1.97626e-323
61934,1.97626e-323
61935,1.97626e-323
61936,1.97626e-323
61937,1.97626e-323
61938,1.97626e-323
61939,1.97626e-323
61940,1.97626e-323
61941,1.97626e-323
61942,1.97626e-323
61943,1.97626e-323
61944,1.97626e-323
61945,1.97626e-323
61946,1.97626e-323
61947,1.97626e-323
61948,1.97626e-323
61949,1.97626e-323
61950,1.97626e-323
61951,1.97626e-323
61952,1.97626e-323
61953,1.97626e-323
61954,1.97626e-323
61955,1.97626e-323
61956,1.97626e-323
61957,1.97626e-323
61958,1.97626e-323
61959,1.97626e-323
61960,1.97626e-323
61961,1.97626e-323
61962,1.97626e-323
61963,1.97626e-323
61964,1.97626e-323
61965,1.97626e-323
61966,1.97626e-323
61967,1.97626e-323
61968,1.97626e-323
61969,1.97626e-323
61970,1.97626e-323
61971,1.97626e-323
61972,1.97626e-323
61973,1.97626e-323
61974,1.97626e-323
61975,1.97626e-323
61976,1.97626e-323
61977,1.97626e-323
61978,1.97626e-323
61979,1.97626e-323
61980,1.97626e-323
61981,1.97626e-323
61982,1.97626e-323
61983,1.97626e-323
61984,1.97626e-323
61985,1.97626e-323
61986,1.97626e-323
61987,1.97626e-323
61988,1.97626e-323
61989,1.97626e-323
61990,1.97626e-323
61991,1.97626e-323
61992,1.97626e-323
61993,1.97626e-323
61994,1.97626e-323
61995,1.97626e-323
61996,1.97626e-323
61997,1.97626e-323
61998,1.97626e-323
61999,1.97626e-323
62000,1.97626e-323
62001,1.97626e-323
62002,1.97626e-323
62003,1.97626e-323
62004,1.97626e-323
62005,1.97626e-323
62006,1.97626e-323
62007,1.97626e-323
62008,1.97626e-323
62009,1.97626e-323
62010,1.97626e-323
62011,1.97626e-323
62012,1.97626e-323
62013,1.97626e-323
62014,1.97626e-323
62015,1.97626e-323
62016,1.97626e-323
62017,1.97626e-323
62018,1.97626e-323
62019,1.97626e-323
62020,1.97626e-323
62021,1.97626e-323
62022,1.97626e-323
62023,1.97626e-323
62024,1.97626e-323
62025,1.97626e-323
62026,1.97626e-323
62027,1.97626e-323
62028,1.97626e-323
62029,1.97626e-323
62030,1.97626e-323
62031,1.97626e-323
62032,1.97626e-323
62033,1.97626e-323
62034,1.97626e-323
62035,1.97626e-323
62036,1.97626e-323
62037,1.97626e-323
62038,1.97626e-323
62039,1.97626e-323
62040,1.97626e-323
62041,1.97626e-323
62042,1.97626e-323
62043,1.97626e-323
62044,1.97626e-323
62045,1.97626e-323
62046,1.97626e-323
62047,1.97626e-323
62048,1.97626e-323
62049,1.97626e-323
62050,1.97626e-323
62051,1.97626e-323
62052,1.97626e-323
62053,1.97626e-323
62054,1.97626e-323
62055,1.97626e-323
62056,1.97626e-323
62057,1.97626e-323
62058,1.97626e-323
62059,1.97626e-323
62060,1.97626e-323
62061,1.97626e-323
62062,1.97626e-323
62063,1.97626e-323
62064,1.97626e-323
62065,1.97626e-323
62066,1.97626e-323
62067,1.97626e-323
62068,1.97626e-323
62069,1.97626e-323
62070,1.97626e-323
62071,1.97626e-323
62072,1.97626e-323
62073,1.97626e-323
62074,1.97626e-323
62075,1.97626e-323
62076,1.97626e-323
62077,1.97626e-323
62078,1.97626e-323
62079,1.97626e-323
62080,1.97626e-323
62081,1.97626e-323
62082,1.97626e-323
62083,1.97626e-323
62084,1.97626e-323
62085,1.97626e-323
62086,1.97626e-323
62087,1.97626e-323
62088,1.97626e-323
62089,1.97626e-323
62090,1.97626e-323
62091,1.97626e-323
62092,1.97626e-323
62093,1.97626e-323
62094,1.97626e-323
62095,1.97626e-323
62096,1.97626e-323
62097,1.97626e-323
62098,1.97626e-323
62099,1.97626e-323
62100,1.97626e-323
62101,1.97626e-323
62102,1.97626e-323
62103,1.97626e-323
62104,1.97626e-323
62105,1.97626e-323
62106,1.97626e-323
62107,1.97626e-323
62108,1.97626e-323
62109,1.97626e-323
62110,1.97626e-323
62111,1.97626e-323
62112,1.97626e-323
62113,1.97626e-323
62114,1.97626e-323
62115,1.97626e-323
62116,1.97626e-323
62117,1.97626e-323
62118,1.97626e-323
62119,1.97626e-323
62120,1.97626e-323
62121,1.97626e-323
62122,1.97626e-323
62123,1.97626e-323
62124,1.97626e-323
62125,1.97626e-323
62126,1.97626e-323
62127,1.97626e-323
62128,1.97626e-323
62129,1.97626e-323
62130,1.97626e-323
62131,1.97626e-323
62132,1.97626e-323
62133,1.97626e-323
62134,1.97626e-323
62135,1.97626e-323
62136,1.97626e-323
62137,1.97626e-323
62138,1.97626e-323
62139,1.97626e-323
62140,1.97626e-323
62141,1.97626e-323
62142,1.97626e-323
62143,1.97626e-323
62144,1.97626e-323
62145,1.97626e-323
62146,1.97626e-323
62147,1.97626e-323
62148,1.97626e-323
62149,1.97626e-323
62150,1.97626e-323
62151,1.97626e-323
62152,1.97626e-323
62153,1.97626e-323
62154,1.97626e-323
62155,1.97626e-323
62156,1.97626e-323
62157,1.97626e-323
62158,1.97626e-323
62159,1.97626e-323
62160,1.97626e-323
62161,1.97626e-323
62162,1.97626e-323
62163,1.97626e-323
62164,1.97626e-323
62165,1.97626e-323
62166,1.97626e-323
62167,1.97626e-323
62168,1.97626e-323
62169,1.97626e-323
62170,1.97626e-323
62171,1.97626e-323
62172,1.97626e-323
62173,1.97626e-323
62174,1.97626e-323
62175,1.97626e-323
62176,1.97626e-323
62177,1.97626e-323
62178,1.97626e-323
62179,1.97626e-323
62180,1.97626e-323
62181,1.97626e-323
62182,1.97626e-323
62183,1.97626e-323
62184,1.97626e-323
62185,1.97626e-323
62186,1.97626e-323
62187,1.97626e-323
62188,1.97626e-323
62189,1.97626e-323
62190,1.97626e-323
62191,1.97626e-323
62192,1.97626e-323
62193,1.97626e-323
62194,1.97626e-323
62195,1.97626e-323
62196,1.97626e-323
62197,1.97626e-323
62198,1.97626e-323
62199,1.97626e-323
62200,1.97626e-323
62201,1.97626e-323
62202,1.97626e-323
62203,1.97626e-323
62204,1.97626e-323
62205,1.97626e-323
62206,1.97626e-323
62207,1.97626e-323
62208,1.97626e-323
62209,1.97626e-323
62210,1.97626e-323
62211,1.97626e-323
62212,1.97626e-323
62213,1.97626e-323
62214,1.97626e-323
62215,1.97626e-323
62216,1.97626e-323
62217,1.97626e-323
62218,1.97626e-323
62219,1.97626e-323
62220,1.97626e-323
62221,1.97626e-323
62222,1.97626e-323
62223,1.97626e-323
62224,1.97626e-323
62225,1.97626e-323
62226,1.97626e-323
62227,1.97626e-323
62228,1.97626e-323
62229,1.97626e-323
62230,1.97626e-323
62231,1.97626e-323
62232,1.97626e-323
62233,1.97626e-323
62234,1.97626e-323
62235,1.97626e-323
62236,1.97626e-323
62237,1.97626e-323
62238,1.97626e-323
62239,1.97626e-323
62240,1.97626e-323
62241,1.97626e-323
62242,1.97626e-323
62243,1.97626e-323
62244,1.97626e-323
62245,1.97626e-323
62246,1.97626e-323
62247,1.97626e-323
62248,1.97626e-323
62249,1.97626e-323
62250,1.97626e-323
62251,1.97626e-323
62252,1.97626e-323
62253,1.97626e-323
62254,1.97626e-323
62255,1.97626e-323
62256,1.97626e-323
62257,1.97626e-323
62258,1.97626e-323
62259,1.97626e-323
62260,1.97626e-323
62261,1.97626e-323
62262,1.97626e-323
62263,1.97626e-323
62264,1.97626e-323
62265,1.97626e-323
62266,1.97626e-323
62267,1.97626e-323
62268,1.97626e-323
62269,1.97626e-323
62270,1.97626e-323
62271,1.97626e-323
62272,1.97626e-323
62273,1.97626e-323
62274,1.97626e-323
62275,1.97626e-323
62276,1.97626e-323
62277,1.97626e-323
62278,1.97626e-323
62279,1.97626e-323
62280,1.97626e-323
62281,1.97626e-323
62282,1.97626e-323
62283,1.97626e-323
62284,1.97626e-323
62285,1.97626e-323
62286,1.97626e-323
62287,1.97626e-323
62288,1.97626e-323
62289,1.97626e-323
62290,1.97626e-323
62291,1.97626e-323
62292,1.97626e-323
62293,1.97626e-323
62294,1.97626e-323
62295,1.97626e-323
62296,1.97626e-323
62297,1.97626e-323
62298,1.97626e-323
62299,1.97626e-323
62300,1.97626e-323
62301,1.97626e-323
62302,1.97626e-323
62303,1.97626e-323
62304,1.97626e-323
62305,1.97626e-323
62306,1.97626e-323
62307,1.97626e-323
62308,1.97626e-323
62309,1.97626e-323
62310,1.97626e-323
62311,1.97626e-323
62312,1.97626e-323
62313,1.97626e-323
62314,1.97626e-323
62315,1.97626e-323
62316,1.97626e-323
62317,1.97626e-323
62318,1.97626e-323
62319,1.97626e-323
62320,1.97626e-323
62321,1.97626e-323
62322,1.97626e-323
62323,1.97626e-323
62324,1.97626e-323
62325,1.97626e-323
62326,1.97626e-323
62327,1.97626e-323
62328,1.97626e-323
62329,1.97626e-323
62330,1.97626e-323
62331,1.97626e-323
62332,1.97626e-323
62333,1.97626e-323
62334,1.97626e-323
62335,1.97626e-323
62336,1.97626e-323
62337,1.97626e-323
62338,1.97626e-323
62339,1.97626e-323
62340,1.97626e-323
62341,1.97626e-323
62342,1.97626e-323
62343,1.97626e-323
62344,1.97626e-323
62345,1.97626e-323
62346,1.97626e-323
62347,1.97626e-323
62348,1.97626e-323
62349,1.97626e-323
62350,1.97626e-323
62351,1.97626e-323
62352,1.97626e-323
62353,1.97626e-323
62354,1.97626e-323
62355,1.97626e-323
62356,1.97626e-323
62357,1.97626e-323
62358,1.97626e-323
62359,1.97626e-323
62360,1.97626e-323
62361,1.97626e-323
62362,1.97626e-323
62363,1.97626e-323
62364,1.97626e-323
62365,1.97626e-323
62366,1.97626e-323
62367,1.97626e-323
62368,1.97626e-323
62369,1.97626e-323
62370,1.97626e-323
62371,1.97626e-323
62372,1.97626e-323
62373,1.97626e-323
62374,1.97626e-323
62375,1.97626e-323
62376,1.97626e-323
62377,1.97626e-323
62378,1.97626e-323
62379,1.97626e-323
62380,1.97626e-323
62381,1.97626e-323
62382,1.97626e-323
62383,1.97626e-323
62384,1.97626e-323
62385,1.97626e-323
62386,1.97626e-323
62387,1.97626e-323
62388,1.97626e-323
62389,1.97626e-323
62390,1.97626e-323
62391,1.97626e-323
62392,1.97626e-323
62393,1.97626e-323
62394,1.97626e-323
62395,1.97626e-323
62396,1.97626e-323
62397,1.97626e-323
62398,1.97626e-323
62399,1.97626e-323
62400,1.97626e-323
62401,1.97626e-323
62402,1.97626e-323
62403,1.97626e-323
62404,1.97626e-323
62405,1.97626e-323
62406,1.97626e-323
62407,1.97626e-323
62408,1.97626e-323
62409,1.97626e-323
62410,1.97626e-323
62411,1.97626e-323
62412,1.97626e-323
62413,1.97626e-323
62414,1.97626e-323
62415,1.97626e-323
62416,1.97626e-323
62417,1.97626e-323
62418,1.97626e-323
62419,1.97626e-323
62420,1.97626e-323
62421,1.97626e-323
62422,1.97626e-323
62423,1.97626e-323
62424,1.97626e-323
62425,1.97626e-323
62426,1.97626e-323
62427,1.97626e-323
62428,1.97626e-323
62429,1.97626e-323
62430,1.97626e-323
62431,1.97626e-323
62432,1.97626e-323
62433,1.97626e-323
62434,1.97626e-323
62435,1.97626e-323
62436,1.97626e-323
62437,1.97626e-323
62438,1.97626e-323
62439,1.97626e-323
62440,1.97626e-323
62441,1.97626e-323
62442,1.97626e-323
62443,1.97626e-323
62444,1.97626e-323
62445,1.97626e-323
62446,1.97626e-323
62447,1.97626e-323
62448,1.97626e-323
62449,1.97626e-323
62450,1.97626e-323
62451,1.97626e-323
62452,1.97626e-323
62453,1.97626e-323
62454,1.97626e-323
62455,1.97626e-323
62456,1.97626e-323
62457,1.97626e-323
62458,1.97626e-323
62459,1.97626e-323
62460,1.97626e-323
62461,1.97626e-323
62462,1.97626e-323
62463,1.97626e-323
62464,1.97626e-323
62465,1.97626e-323
62466,1.97626e-323
62467,1.97626e-323
62468,1.97626e-323
62469,1.97626e-323
62470,1.97626e-323
62471,1.97626e-323
62472,1.97626e-323
62473,1.97626e-323
62474,1.97626e-323
62475,1.97626e-323
62476,1.97626e-323
62477,1.97626e-323
62478,1.97626e-323
62479,1.97626e-323
62480,1.97626e-323
62481,1.97626e-323
62482,1.97626e-323
62483,1.97626e-323
62484,1.97626e-323
62485,1.97626e-323
62486,1.97626e-323
62487,1.97626e-323
62488,1.97626e-323
62489,1.97626e-323
62490,1.97626e-323
62491,1.97626e-323
62492,1.97626e-323
62493,1.97626e-323
62494,1.97626e-323
62495,1.97626e-323
62496,1.97626e-323
62497,1.97626e-323
62498,1.97626e-323
62499,1.97626e-323
62500,1.97626e-323
62501,1.97626e-323
62502,1.97626e-323
62503,1.97626e-323
62504,1.97626e-323
62505,1.97626e-323
62506,1.97626e-323
62507,1.97626e-323
62508,1.97626e-323
62509,1.97626e-323
62510,1.97626e-323
62511,1.97626e-323
62512,1.97626e-323
62513,1.97626e-323
62514,1.97626e-323
62515,1.97626e-323
62516,1.97626e-323
62517,1.97626e-323
62518,1.97626e-323
62519,1.97626e-323
62520,1.97626e-323
62521,1.97626e-323
62522,1.97626e-323
62523,1.97626e-323
62524,1.97626e-323
62525,1.97626e-323
62526,1.97626e-323
62527,1.97626e-323
62528,1.97626e-323
62529,1.97626e-323
62530,1.97626e-323
62531,1.97626e-323
62532,1.97626e-323
62533,1.97626e-323
62534,1.97626e-323
62535,1.97626e-323
62536,1.97626e-323
62537,1.97626e-323
62538,1.97626e-323
62539,1.97626e-323
62540,1.97626e-323
62541,1.97626e-323
62542,1.97626e-323
62543,1.97626e-323
62544,1.97626e-323
62545,1.97626e-323
62546,1.97626e-323
62547,1.97626e-323
62548,1.97626e-323
62549,1.97626e-323
62550,1.97626e-323
62551,1.97626e-323
62552,1.97626e-323
62553,1.97626e-323
62554,1.97626e-323
62555,1.97626e-323
62556,1.97626e-323
62557,1.97626e-323
62558,1.97626e-323
62559,1.97626e-323
62560,1.97626e-323
62561,1.97626e-323
62562,1.97626e-323
62563,1.97626e-323
62564,1.97626e-323
62565,1.97626e-323
62566,1.97626e-323
62567,1.97626e-323
62568,1.97626e-323
62569,1.97626e-323
62570,1.97626e-323
62571,1.97626e-323
62572,1.97626e-323
62573,1.97626e-323
62574,1.97626e-323
62575,1.97626e-323
62576,1.97626e-323
62577,1.97626e-323
62578,1.97626e-323
62579,1.97626e-323
62580,1.97626e-323
62581,1.97626e-323
62582,1.97626e-323
62583,1.97626e-323
62584,1.97626e-323
62585,1.97626e-323
62586,1.97626e-323
62587,1.97626e-323
62588,1.97626e-323
62589,1.97626e-323
62590,1.97626e-323
62591,1.97626e-323
62592,1.97626e-323
62593,1.97626e-323
62594,1.97626e-323
62595,1.97626e-323
62596,1.97626e-323
62597,1.97626e-323
62598,1.97626e-323
62599,1.97626e-323
62600,1.97626e-323
62601,1.97626e-323
62602,1.97626e-323
62603,1.97626e-323
62604,1.97626e-323
62605,1.97626e-323
62606,1.97626e-323
62607,1.97626e-323
62608,1.97626e-323
62609,1.97626e-323
62610,1.97626e-323
62611,1.97626e-323
62612,1.97626e-323
62613,1.97626e-323
62614,1.97626e-323
62615,1.97626e-323
62616,1.97626e-323
62617,1.97626e-323
62618,1.97626e-323
62619,1.97626e-323
62620,1.97626e-323
62621,1.97626e-323
62622,1.97626e-323
62623,1.97626e-323
62624,1.97626e-323
62625,1.97626e-323
62626,1.97626e-323
62627,1.97626e-323
62628,1.97626e-323
62629,1.97626e-323
62630,1.97626e-323
62631,1.97626e-323
62632,1.97626e-323
62633,1.97626e-323
62634,1.97626e-323
62635,1.97626e-323
62636,1.97626e-323
62637,1.97626e-323
62638,1.97626e-323
62639,1.97626e-323
62640,1.97626e-323
62641,1.97626e-323
62642,1.97626e-323
62643,1.97626e-323
62644,1.97626e-323
62645,1.97626e-323
62646,1.97626e-323
62647,1.97626e-323
62648,1.97626e-323
62649,1.97626e-323
62650,1.97626e-323
62651,1.97626e-323
62652,1.97626e-323
62653,1.97626e-323
62654,1.97626e-323
62655,1.97626e-323
62656,1.97626e-323
62657,1.97626e-323
62658,1.97626e-323
62659,1.97626e-323
62660,1.97626e-323
62661,1.97626e-323
62662,1.97626e-323
62663,1.97626e-323
62664,1.97626e-323
62665,1.97626e-323
62666,1.97626e-323
62667,1.97626e-323
62668,1.97626e-323
62669,1.97626e-323
62670,1.97626e-323
62671,1.97626e-323
62672,1.97626e-323
62673,1.97626e-323
62674,1.97626e-323
62675,1.97626e-323
62676,1.97626e-323
62677,1.97626e-323
62678,1.97626e-323
62679,1.97626e-323
62680,1.97626e-323
62681,1.97626e-323
62682,1.97626e-323
62683,1.97626e-323
62684,1.97626e-323
62685,1.97626e-323
62686,1.97626e-323
62687,1.97626e-323
62688,1.97626e-323
62689,1.97626e-323
62690,1.97626e-323
62691,1.97626e-323
62692,1.97626e-323
62693,1.97626e-323
62694,1.97626e-323
62695,1.97626e-323
62696,1.97626e-323
62697,1.97626e-323
62698,1.97626e-323
62699,1.97626e-323
62700,1.97626e-323
62701,1.97626e-323
62702,1.97626e-323
62703,1.97626e-323
62704,1.97626e-323
62705,1.97626e-323
62706,1.97626e-323
62707,1.97626e-323
62708,1.97626e-323
62709,1.97626e-323
62710,1.97626e-323
62711,1.97626e-323
62712,1.97626e-323
62713,1.97626e-323
62714,1.97626e-323
62715,1.97626e-323
62716,1.97626e-323
62717,1.97626e-323
62718,1.97626e-323
62719,1.97626e-323
62720,1.97626e-323
62721,1.97626e-323
62722,1.97626e-323
62723,1.97626e-323
62724,1.97626e-323
62725,1.97626e-323
62726,1.97626e-323
62727,1.97626e-323
62728,1.97626e-323
62729,1.97626e-323
62730,1.97626e-323
62731,1.97626e-323
62732,1.97626e-323
62733,1.97626e-323
62734,1.97626e-323
62735,1.97626e-323
62736,1.97626e-323
62737,1.97626e-323
62738,1.97626e-323
62739,1.97626e-323
62740,1.97626e-323
62741,1.97626e-323
62742,1.97626e-323
62743,1.97626e-323
62744,1.97626e-323
62745,1.97626e-323
62746,1.97626e-323
62747,1.97626e-323
62748,1.97626e-323
62749,1.97626e-323
62750,1.97626e-323
62751,1.97626e-323
62752,1.97626e-323
62753,1.97626e-323
62754,1.97626e-323
62755,1.97626e-323
62756,1.97626e-323
62757,1.97626e-323
62758,1.97626e-323
62759,1.97626e-323
62760,1.97626e-323
62761,1.97626e-323
62762,1.97626e-323
62763,1.97626e-323
62764,1.97626e-323
62765,1.97626e-323
62766,1.97626e-323
62767,1.97626e-323
62768,1.97626e-323
62769,1.97626e-323
62770,1.97626e-323
62771,1.97626e-323
62772,1.97626e-323
62773,1.97626e-323
62774,1.97626e-323
62775,1.97626e-323
62776,1.97626e-323
62777,1.97626e-323
62778,1.97626e-323
62779,1.97626e-323
62780,1.97626e-323
62781,1.97626e-323
62782,1.97626e-323
62783,1.97626e-323
62784,1.97626e-323
62785,1.97626e-323
62786,1.97626e-323
62787,1.97626e-323
62788,1.97626e-323
62789,1.97626e-323
62790,1.97626e-323
62791,1.97626e-323
62792,1.97626e-323
62793,1.97626e-323
62794,1.97626e-323
62795,1.97626e-323
62796,1.97626e-323
62797,1.97626e-323
62798,1.97626e-323
62799,1.97626e-323
62800,1.97626e-323
62801,1.97626e-323
62802,1.97626e-323
62803,1.97626e-323
62804,1.97626e-323
62805,1.97626e-323
62806,1.97626e-323
62807,1.97626e-323
62808,1.97626e-323
62809,1.97626e-323
62810,1.97626e-323
62811,1.97626e-323
62812,1.97626e-323
62813,1.97626e-323
62814,1.97626e-323
62815,1.97626e-323
62816,1.97626e-323
62817,1.97626e-323
62818,1.97626e-323
62819,1.97626e-323
62820,1.97626e-323
62821,1.97626e-323
62822,1.97626e-323
62823,1.97626e-323
62824,1.97626e-323
62825,1.97626e-323
62826,1.97626e-323
62827,1.97626e-323
62828,1.97626e-323
62829,1.97626e-323
62830,1.97626e-323
62831,1.97626e-323
62832,1.97626e-323
62833,1.97626e-323
62834,1.97626e-323
62835,1.97626e-323
62836,1.97626e-323
62837,1.97626e-323
62838,1.97626e-323
62839,1.97626e-323
62840,1.97626e-323
62841,1.97626e-323
62842,1.97626e-323
62843,1.97626e-323
62844,1.97626e-323
62845,1.97626e-323
62846,1.97626e-323
62847,1.97626e-323
62848,1.97626e-323
62849,1.97626e-323
62850,1.97626e-323
62851,1.97626e-323
62852,1.97626e-323
62853,1.97626e-323
62854,1.97626e-323
62855,1.97626e-323
62856,1.97626e-323
62857,1.97626e-323
62858,1.97626e-323
62859,1.97626e-323
62860,1.97626e-323
62861,1.97626e-323
62862,1.97626e-323
62863,1.97626e-323
62864,1.97626e-323
62865,1.97626e-323
62866,1.97626e-323
62867,1.97626e-323
62868,1.97626e-323
62869,1.97626e-323
62870,1.97626e-323
62871,1.97626e-323
62872,1.97626e-323
62873,1.97626e-323
62874,1.97626e-323
62875,1.97626e-323
62876,1.97626e-323
62877,1.97626e-323
62878,1.97626e-323
62879,1.97626e-323
62880,1.97626e-323
62881,1.97626e-323
62882,1.97626e-323
62883,1.97626e-323
62884,1.97626e-323
62885,1.97626e-323
62886,1.97626e-323
62887,1.97626e-323
62888,1.97626e-323
62889,1.97626e-323
62890,1.97626e-323
62891,1.97626e-323
62892,1.97626e-323
62893,1.97626e-323
62894,1.97626e-323
62895,1.97626e-323
62896,1.97626e-323
62897,1.97626e-323
62898,1.97626e-323
62899,1.97626e-323
62900,1.97626e-323
62901,1.97626e-323
62902,1.97626e-323
62903,1.97626e-323
62904,1.97626e-323
62905,1.97626e-323
62906,1.97626e-323
62907,1.97626e-323
62908,1.97626e-323
62909,1.97626e-323
62910,1.97626e-323
62911,1.97626e-323
62912,1.97626e-323
62913,1.97626e-323
62914,1.97626e-323
62915,1.97626e-323
62916,1.97626e-323
62917,1.97626e-323
62918,1.97626e-323
62919,1.97626e-323
62920,1.97626e-323
62921,1.97626e-323
62922,1.97626e-323
62923,1.97626e-323
62924,1.97626e-323
62925,1.97626e-323
62926,1.97626e-323
62927,1.97626e-323
62928,1.97626e-323
62929,1.97626e-323
62930,1.97626e-323
62931,1.97626e-323
62932,1.97626e-323
62933,1.97626e-323
62934,1.97626e-323
62935,1.97626e-323
62936,1.97626e-323
62937,1.97626e-323
62938,1.97626e-323
62939,1.97626e-323
62940,1.97626e-323
62941,1.97626e-323
62942,1.97626e-323
62943,1.97626e-323
62944,1.97626e-323
62945,1.97626e-323
62946,1.97626e-323
62947,1.97626e-323
62948,1.97626e-323
62949,1.97626e-323
62950,1.97626e-323
62951,1.97626e-323
62952,1.97626e-323
62953,1.97626e-323
62954,1.97626e-323
62955,1.97626e-323
62956,1.97626e-323
62957,1.97626e-323
62958,1.97626e-323
62959,1.97626e-323
62960,1.97626e-323
62961,1.97626e-323
62962,1.97626e-323
62963,1.97626e-323
62964,1.97626e-323
62965,1.97626e-323
62966,1.97626e-323
62967,1.97626e-323
62968,1.97626e-323
62969,1.97626e-323
62970,1.97626e-323
62971,1.97626e-323
62972,1.97626e-323
62973,1.97626e-323
62974,1.97626e-323
62975,1.97626e-323
62976,1.97626e-323
62977,1.97626e-323
62978,1.97626e-323
62979,1.97626e-323
62980,1.97626e-323
62981,1.97626e-323
62982,1.97626e-323
62983,1.97626e-323
62984,1.97626e-323
62985,1.97626e-323
62986,1.97626e-323
62987,1.97626e-323
62988,1.97626e-323
62989,1.97626e-323
62990,1.97626e-323
62991,1.97626e-323
62992,1.97626e-323
62993,1.97626e-323
62994,1.97626e-323
62995,1.97626e-323
62996,1.97626e-323
62997,1.97626e-323
62998,1.97626e-323
62999,1.97626e-323
63000,1.97626e-323
